Name,Address,Rating,Total Reviews,Latitude,Longitude,Place ID,Image File
Sabir Fast Food & BBQ ???? ???? ??? ? ??? ?? ???,"Mehran road, near PS HIGHTS, A25 gazi goth scheme 31, Karachi",5,5,24.9653645,67.1488643,ChIJ0ZIoJo9Hsz4RhmvmuvbLobQ,restaurant_images/ChIJ0ZIoJo9Hsz4RhmvmuvbLobQ.jpg
Master Pakwan,"B, 17 Ghazi Road, Karachi",3.8,17,24.9564512,67.1477348,ChIJrZ41M384sz4Rc8GLKKUMess,restaurant_images/ChIJrZ41M384sz4Rc8GLKKUMess.jpg
Sabir pakwan,"Aisha masjid, Scheem 33, Karachi",,,24.9650455,67.1473271,ChIJkfJE2lRHsz4RyaDyX8_yxHo,restaurant_images/ChIJkfJE2lRHsz4RyaDyX8_yxHo.jpg
Doner Delight,"New Karachi - University Road Link, Sector 30 Gulzar E Hijri Scheme 33, Karachi",4,2,24.9563361,67.1469757,ChIJ-VYNthw5sz4RAfunwHQmk08,restaurant_images/ChIJ-VYNthw5sz4RAfunwHQmk08.jpg
Sindh Salamat,"X48X+735, Abdullah Shah Ghazi Road, Ghazi Town, Karachi",4.3,3,24.9656499,67.1477438,ChIJT_m1FQBHsz4RQ-IUERDt7cM,restaurant_images/ChIJT_m1FQBHsz4RQ-IUERDt7cM.jpg
Cafe Marhaba,"X543+499, Capital Society Sector 35 A Gulzar E Hijri Scheme 33, Karachi",4.1,18,24.9552918,67.1534978,ChIJhXmOHLI5sz4RenQvbiRWk3Q,restaurant_images/ChIJhXmOHLI5sz4RenQvbiRWk3Q.jpg
Siachen Cafe,"X45W+543, Sector 30 Gulzar E Hijri Scheme 33, Karachi",5,1,24.9578901,67.1452913,ChIJCynTuLw5sz4RS0G6xgl0BNw,restaurant_images/ChIJCynTuLw5sz4RS0G6xgl0BNw.jpg
Shahjee chae hub ??? ?? ???? ????,"X45W+546, behind Chapal Sun City Main Road, Jamali pull rd, Lawyers' Colony Sector 30 Gulzar E Hijri Scheme 33, Karachi",3.8,14,24.9579034,67.1452744,ChIJI-PF1m05sz4RgN-CkioJow4,restaurant_images/ChIJI-PF1m05sz4RgN-CkioJow4.jpg
Pizza & Pasta Hut,"Shop no 03, Abdullah shah, ghazi goth, Lawyers' Colony E-block, Karachi",4.3,6,24.9578666,67.1452581,ChIJdxJ-JgA5sz4RE4EA9atrGdw,restaurant_images/ChIJdxJ-JgA5sz4RE4EA9atrGdw.jpg
Sa?? bhai ke ?????,"Ghazi goth block E, Karachi",4.8,13,24.9579758,67.1450872,ChIJSaRwGKg5sz4R9GWGGwsBqN0,restaurant_images/ChIJSaRwGKg5sz4R9GWGGwsBqN0.jpg
Global Village Cafe ????? ????? ?????,"X45V+8W4, Sector 30 Gulzar E Hijri Scheme 33, Karachi",3.9,18,24.9582563,67.144832,ChIJM1KjkehHsz4R07HSGiJsqxA,restaurant_images/ChIJM1KjkehHsz4R07HSGiJsqxA.jpg
Bistro 786,"Shop #G-3, Abdullah Shah, Shop #G-3, block E Abdullah Shah goth, Maulana Ubaidullah Sindhi Road, Ghazi Village Sector 30 Gulzar E Hijri Scheme 33, Karachi",4.4,38,24.9579855,67.1449075,ChIJ_3cTLgBHsz4RZ1adyyyf96o,restaurant_images/ChIJ_3cTLgBHsz4RZ1adyyyf96o.jpg
Lee?? Bistro,"Shop #17, Chappal Luxury Appartment, Lawyers' Colony Sector 38 Gulzar E Hijri Scheme 33, Karachi",3.6,102,24.9576322,67.1446942,ChIJlUnm4ws5sz4RCyYeI2IvoHk,restaurant_images/ChIJlUnm4ws5sz4RCyYeI2IvoHk.jpg
Allah wala biryani and shirmal house,"Shop No.A-1, Shaheed Makhdoom Bilawal, near GO Petrol Pump, 24 A, Karachi",4,4,24.9583653,67.1438273,ChIJC7Gou-NHsz4RGd-_Bg11ej8,restaurant_images/ChIJC7Gou-NHsz4RGd-_Bg11ej8.jpg
Saim shiwari restaurant and pakwaan centre,"30 New Karachi - University Road Link, Gulzar E Hijri Scheme 33, Karachi",4.4,11,24.9592761,67.1434333,ChIJB6QLH-dHsz4RyVT9j4NavXw,restaurant_images/ChIJB6QLH-dHsz4RyVT9j4NavXw.jpg
MARHABA JUICE,"X45V+F8P, Gulzar-e-Hijri Sector 24 A Scheme 33, Karachi",3.1,7,24.9587091,67.1433298,ChIJL09-RqZHsz4RNSZIjZRQaAs,restaurant_images/ChIJL09-RqZHsz4RNSZIjZRQaAs.jpg
United Fast Food & Barbecue,"CI 1, Sector: 31 E, Karachi",3,1,24.9680588,67.1505917,ChIJHZ71EW07sz4RmwTz3g7gsjY,restaurant_images/ChIJHZ71EW07sz4RmwTz3g7gsjY.jpg
Deli bites,"Shop # 2, CS 269, Capital Society Sector 35 A Gulzar E Hijri Scheme 33, Karachi",,,24.9547046,67.1558883,ChIJqSXnHQA5sz4R-aTNjqu7on0,restaurant_images/ChIJqSXnHQA5sz4R-aTNjqu7on0.jpg
Sindh food corner,"X45V+R6C, Sector 30 Gulzar E Hijri Scheme 33, Karachi",5,2,24.9595772,67.142983,ChIJwzydSBVHsz4RoEfxBPHajD0,restaurant_images/ChIJwzydSBVHsz4RoEfxBPHajD0.jpg
Ef's Cafe Chapter 2,"Shop # B, 12 Main gate, Pakistan Post Office Workers Cooperative Housing Society Scheme 33, Karachi",4.7,53,24.9530732,67.1512485,ChIJTwA-6Og5sz4RijzWYLMYDLw,restaurant_images/ChIJTwA-6Og5sz4RijzWYLMYDLw.jpg
Mehran Hotel chanesar goth,"X48W+QFP, Mehran Road, Post Office Society Sector 25 A Gulzar E Hijri Scheme 33, Karachi",4.5,22,24.9669602,67.1461955,ChIJYxtKWpY9sz4RHbDdyE2Jt7s,restaurant_images/ChIJYxtKWpY9sz4RHbDdyE2Jt7s.jpg
Roti Wala,"X534+H3M, Pakistan Post Office Workers Cooperative Housing Society Sector 36 A Gulzar E Hijri Scheme 33, Karachi",5,2,24.9539662,67.1551728,ChIJA-kbf_s5sz4R9G8T2YaMkmI,restaurant_images/ChIJA-kbf_s5sz4R9G8T2YaMkmI.jpg
Tunio bites cafe and Bar BQ,"Grey noor tower Block, Karachi",3.9,81,24.9547447,67.1455075,ChIJ5XDAuw05sz4RikRw-Fl4czM,restaurant_images/ChIJ5XDAuw05sz4RikRw-Fl4czM.jpg
Petrichor Eatery,"Shop 31, Grey Noor Tower, Ghazi Road, Sector 29 Gulzar E Hijri Scheme 33, Karachi",,,24.9547445,67.1455057,ChIJmVmLVQBHsz4RftRrx_s137w,restaurant_images/ChIJmVmLVQBHsz4RftRrx_s137w.jpg
Abu Bakr AL NOOR Restaurant,"X522+XF9, Gulzar-e-Hijri Capital Society Sector 35 A Gulzar E Hijri Scheme 33, Karachi",3,2,24.9523667,67.1512283,ChIJsf8_QAA5sz4Rm353qAwD2BM,restaurant_images/ChIJsf8_QAA5sz4Rm353qAwD2BM.jpg
ThWaffle,"adj Capital Society, near Memon hospital, Sector 35 A Scheme 33, Karachi, 75330 sector, 35 A, Karachi",,,24.9526579,67.1540676,ChIJTS47F8s5sz4ReytOMTdRgLE,restaurant_images/ChIJTS47F8s5sz4ReytOMTdRgLE.jpg
Al raheem Hotel,"X49W+33V, Post Office Society Sector 25 A Gulzar E Hijri Scheme 33, Karachi",5,2,24.9677488,67.1451586,ChIJ32o-i_JHsz4RPQQGcg1Y7H4,restaurant_images/ChIJ32o-i_JHsz4RPQQGcg1Y7H4.jpg
Cafe Baloch,"Chapal suncity bypass, main road, Karachi",4.4,25,24.9545971,67.1439576,ChIJi09IKcM5sz4RNJLeBrCcuFw,restaurant_images/ChIJi09IKcM5sz4RNJLeBrCcuFw.jpg
Shah Jee Restaurant ??? ?? ????????,"Shop11/12 gulshan-e-erum, Gulzar-e-Hijri Gulshan-e-Iqbal, Karachi",5,5,24.9603653,67.1411644,ChIJ1_SHcl9Hsz4RCoWSkuGxM8g,restaurant_images/ChIJ1_SHcl9Hsz4RCoWSkuGxM8g.jpg
Paratha and tea Shop,"X44V+46V, Sector 29 Gulzar E Hijri Scheme 33, Karachi",3.7,24,24.9553559,67.1430559,ChIJ31TiyH84sz4RiACDoolKAZU,restaurant_images/ChIJ31TiyH84sz4RiACDoolKAZU.jpg
KFC,"Kfc, Malir Cantonment, Karachi",4,1738,24.9421877,67.2048257,ChIJscHyqZM3sz4R71e5EgpDwp0,restaurant_images/ChIJscHyqZM3sz4R71e5EgpDwp0.jpg
Awan Hotel,"X643+X52, Malir Cantonment, Karachi",3.3,4,24.9573755,67.2028834,ChIJMVVSwVs3sz4RyFIiEymilD0,restaurant_images/ChIJMVVSwVs3sz4RyFIiEymilD0.jpg
Cha Roti,"X56Q+9WX, Karachi",4.8,6,24.9609818,67.1898666,ChIJi5RdEAA3sz4RIqufDt5A3AY,restaurant_images/ChIJi5RdEAA3sz4RIqufDt5A3AY.jpg
Army A Mess,"X52W+H3Q, Malir Cantonment, Karachi",4.4,41,24.9514649,67.195221,ChIJq6qq0_Y3sz4R6bmGlXdO8DA,restaurant_images/ChIJq6qq0_Y3sz4R6bmGlXdO8DA.jpg
Bismillah Hotel,"X54Q+2VC, 6 Street 6, Malir Cantonment, Karachi",3.6,53,24.9550257,67.189357,ChIJhxv-9AI4sz4RWsfT9_pPUdU,restaurant_images/ChIJhxv-9AI4sz4RWsfT9_pPUdU.jpg
Red Chillies Restaurant,"E, 75070 Malir Cantt. Road, Cantt Bazaar Malir Malir Cantonment, Karachi",4.8,24,24.9553484,67.1877406,ChIJGaoRcQA3sz4RbIGW-8PsO4Y,restaurant_images/ChIJGaoRcQA3sz4RbIGW-8PsO4Y.jpg
Zafran,"X54P+8XG, Street 1, DOHS Phase 1 Malir Cantonment, Karachi",3.7,11,24.9558221,67.1874584,ChIJtwyphqs5sz4RkcNc_qHQ_UM,restaurant_images/ChIJtwyphqs5sz4RkcNc_qHQ_UM.jpg
Falcon Moms' Food Corner,"Community center for Falcon Complex, Air Force Housing Scheme Malir Cantt Malir Cantonment, Karachi",4.5,4,24.956422,67.2175651,ChIJfV0_YL03sz4RR3l-ttW4vpM,restaurant_images/ChIJfV0_YL03sz4RR3l-ttW4vpM.jpg
Khan Food & Juice Centre,"W6X7+PCQ, PAF Road, Malir Cantonment, Karachi",,,24.9492356,67.2136313,ChIJ7YL3QAA3sz4Rqk14AD0C26M,restaurant_images/ChIJ7YL3QAA3sz4Rqk14AD0C26M.jpg
GONUTS,"Falcon Mart, Falcon Food Court, near CMH, Malir Cantonment, Karachi",4.2,22,24.9481175,67.2141453,ChIJYWhwEQA3sz4RUjH3BpZ9A18,restaurant_images/ChIJYWhwEQA3sz4RUjH3BpZ9A18.jpg
Falcon Food Court,"Falcon Mart, Malir Cantonment, Karachi",4.1,18,24.9480642,67.2140954,ChIJr0o-XgA3sz4RKRmqOR-LkLk,restaurant_images/ChIJr0o-XgA3sz4RKRmqOR-LkLk.jpg
Kowloon,"near to CMH, W6X7+6MW Falcon Food Street PAF Base, near to CMH, Malir Cantonment, Karachi",,,24.9480804,67.2142113,ChIJr4g2IwA3sz4RRgc4O9avqlg,restaurant_images/ChIJr4g2IwA3sz4RRgc4O9avqlg.jpg
The Taste of Pakistan,"Falcon Food Court, behind Hascol, Falcon Mart, Malir Cantonment, Karachi",3.9,13,24.9480373,67.2142924,ChIJ6cDM9qA3sz4RW07i6Va1F4E,restaurant_images/ChIJ6cDM9qA3sz4RW07i6Va1F4E.jpg
Pizza Kinng (Falcon Branch),"Falcon Mart, Falcon Food Court, Malir Cantonment, Karachi",4,2,24.9479597,67.2143461,ChIJ61qDRgA3sz4RUCkPm-gu8fo,restaurant_images/ChIJ61qDRgA3sz4RUCkPm-gu8fo.jpg
Pine Asian Wok,"Falcon Mart, Falcon Food Court, Malir Cantonment, Karachi",4.6,7,24.9477965,67.2141567,ChIJy8g-DgA3sz4RV_F37goIaFc,restaurant_images/ChIJy8g-DgA3sz4RV_F37goIaFc.jpg
JIA JEES,"behind hascol petrol pump, near cmh, falcon food street, askari v Malir Cantonment, Karachi",4.4,139,24.9474727,67.2138032,ChIJo9_0SaU3sz4R2GLOE-NUgUc,restaurant_images/ChIJo9_0SaU3sz4R2GLOE-NUgUc.jpg
Ramen wrap,"W6W7+RCM, Malir Cantonment, Karachi",,,24.9470971,67.2135434,ChIJlx8fNQA3sz4R-lBTT0kpXUI,restaurant_images/ChIJlx8fNQA3sz4R-lBTT0kpXUI.jpg
SMASH N??GRILL,Karachi,4,3,24.9471875,67.2136875,ChIJ0aeJFwA3sz4Rl4Snv7N5fUk,restaurant_images/ChIJ0aeJFwA3sz4Rl4Snv7N5fUk.jpg
RAMZAN CHICKEN SHOP,"New Shaheen Market, 04 Number tunky, Malir Cantonment, Karachi",5,1,24.9544077,67.2194951,ChIJ6TRoMwA3sz4Rp2kVvoUbqOw,restaurant_images/ChIJ6TRoMwA3sz4Rp2kVvoUbqOw.jpg
Mozz'art,"W6W7+P9W, Falcon Street, Malir Cantonment, Karachi",3.7,73,24.9468672,67.21344,ChIJ84gy4jk3sz4R0EHt1BJGuw0,restaurant_images/ChIJ84gy4jk3sz4R0EHt1BJGuw0.jpg
Zaiqa Biryani & Fast Food Centre,"New Shaheen Market, Malir Cantonment, Karachi",,,24.9541697,67.2194846,ChIJFaWhfwA3sz4RVZegICfrMzs,restaurant_images/ChIJFaWhfwA3sz4RVZegICfrMzs.jpg
CMH Officers Mess Malir,"W6X8+G9J, PAF Road, Malir Cantonment, Karachi",4.2,11,24.9488492,67.215877,ChIJ2fGheWw3sz4R1Q9Ze4bsty4,restaurant_images/ChIJ2fGheWw3sz4R1Q9Ze4bsty4.jpg
Abbasi Hotel,"X639+HRV, Malir Cantonment, Karachi",3.7,92,24.9539826,67.2195479,ChIJq0oKBtE3sz4RHCJ0lfjbtoQ,restaurant_images/ChIJq0oKBtE3sz4RHCJ0lfjbtoQ.jpg
Oriental Shinwari,"Falcon Mart, Malir Cantonment, Karachi",3.8,484,24.9458839,67.2127983,ChIJnSWc8bo3sz4RBUvAxca92Ag,restaurant_images/ChIJnSWc8bo3sz4RBUvAxca92Ag.jpg
Madina Al-Firdous Pakwan & Restaurant,"X639+FW8, Malir Cantonment, Karachi",4.5,2,24.9536762,67.2198064,ChIJuQ6oMQA3sz4R9AKwBM6gG1A,restaurant_images/ChIJuQ6oMQA3sz4R9AKwBM6gG1A.jpg
Noor Ul Amin Hotel,"X639+FW8, Malir Cantonment, Karachi",3.2,9,24.9536701,67.2198262,ChIJ8b0DLYQ3sz4RotAQ_KpNqGA,restaurant_images/ChIJ8b0DLYQ3sz4RotAQ_KpNqGA.jpg
New Food Street Malir Cantt,"W6R3+XMW, Malir Cantonment, Karachi",3.7,3,24.9424285,67.2042761,ChIJyU3T3GA3sz4R8lKgcyDh4fM,restaurant_images/ChIJyU3T3GA3sz4R8lKgcyDh4fM.jpg
Kundan Broast,"W6R3+XVC, Malir Cantonment, Karachi",3.3,15,24.9424672,67.2047583,ChIJzzWxYQA3sz4RSHDlp3-iSVs,restaurant_images/ChIJzzWxYQA3sz4RSHDlp3-iSVs.jpg
Hanifia Malir Cantt,"Freddy?? Food, Street, Malir Cantonment, Karachi",2.9,11,24.9424155,67.2047925,ChIJKR5xCQA3sz4R-sjKQSRjeq4,restaurant_images/ChIJKR5xCQA3sz4R-sjKQSRjeq4.jpg
dynamite Wok N Roll,"shop No A-9, Freedy food Street, adjacent KFC, Malir Cantonment, Karachi",4.6,12,24.9423181,67.2043586,ChIJCzvphRY9sz4RISgwGAjq6w8,restaurant_images/ChIJCzvphRY9sz4RISgwGAjq6w8.jpg
Turkish knight,"Freddy's food, street, Malir Cantonment, Karachi",,,24.9422575,67.2043655,ChIJD5PRRZI3sz4RmWqqoBZ7UOg,restaurant_images/ChIJD5PRRZI3sz4RmWqqoBZ7UOg.jpg
Route 66,"Shop 09 Row B, Freddy?? Food, next to Gatco Supermarket, Street, Malir Cantonment, Karachi",,,24.9422731,67.2045064,ChIJcapzNB83sz4RmPxGQaIU06o,restaurant_images/ChIJcapzNB83sz4RmPxGQaIU06o.jpg
Smoke Shack,"Freddy??- The food street, next to Gatco Supermarket, Malir Cantonment, Karachi",3,23,24.9422412,67.2043666,ChIJcckcB503sz4RMTNUZyGii_A,restaurant_images/ChIJcckcB503sz4RMTNUZyGii_A.jpg
"Cheesy bites fast food, Pizza & Chinese","W6R3+VPX, Malir Cantonment, Karachi",3.2,9,24.9422403,67.2043609,ChIJFxDPcgA3sz4RnocCGowLk08,restaurant_images/ChIJFxDPcgA3sz4RnocCGowLk08.jpg
Al Haaj Bundoo Khan's (MalirCantt),"Malir Cantonment, Karachi",4.7,9,24.942237,67.2043421,ChIJFYAhcQA3sz4RoGR1f4VGPuk,restaurant_images/ChIJFYAhcQA3sz4RoGR1f4VGPuk.jpg
Ohmyfoodie,"Freddy's - The Food, Street, Karachi",5,19,24.9421635,67.2043945,ChIJmSH323I3sz4RbkYdiJAT5Q8,restaurant_images/ChIJmSH323I3sz4RbkYdiJAT5Q8.jpg
CriSpicy,"W6R3+VP5, Road 3, Malir Cantonment, Karachi",3.9,13,24.9421418,67.2043693,ChIJV4A6TBk5sz4RCZzM3cUNnj8,restaurant_images/ChIJV4A6TBk5sz4RCZzM3cUNnj8.jpg
Stre'eat,"adjacent to Askari Star Mall, Shop No. 8-B, Freddy's The Food Street, adjacent to Askari Star Mall, Malir Cantonment, Karachi",5,1,24.9421363,67.2043446,ChIJP_ewR-I3sz4Rc7JduOmSORc,restaurant_images/ChIJP_ewR-I3sz4Rc7JduOmSORc.jpg
Biryanik,"Shop # 7, the freddy?? food, street, Malir Cantonment, Karachi",3.8,10,24.9421464,67.2045252,ChIJn6-afgA3sz4RtNnMKGw2H_k,restaurant_images/ChIJn6-afgA3sz4RtNnMKGw2H_k.jpg
Pizza Enclave,"W6R3+VWC, Malir Cantonment, Karachi",4.2,15,24.942176,67.2047673,ChIJ6111aAA3sz4RxyiGbBLa09I,restaurant_images/ChIJ6111aAA3sz4RxyiGbBLa09I.jpg
The Italian Foodie,"W6R3+RPM, Malir Cantonment, Karachi",4.9,14,24.9420828,67.2042975,ChIJadgQUQA3sz4Rd_yh_J_q4zY,restaurant_images/ChIJadgQUQA3sz4Rd_yh_J_q4zY.jpg
H?NGSHAO,"adjacent KFC, Hongshao, Freedy Food Street, Food Stand 6, adjacent KFC, Malir Cantonment, Karachi",3.5,11,24.9420141,67.2045565,ChIJ-yPmvJA3sz4R4NLTkY-WD4I,restaurant_images/ChIJ-yPmvJA3sz4R4NLTkY-WD4I.jpg
"Mr. Chips, Fast Food, Safa Mall.","Safa Mall, Malir Cantonment, Karachi",5,1,24.9420588,67.2049131,ChIJY99beQA3sz4RmHkzgy2-ejI,restaurant_images/ChIJY99beQA3sz4RmHkzgy2-ejI.jpg
Clichy Cuisine,"Second Floor, Food Court, Safa Mall, Malir Cantonment, Karachi",5,3,24.942051,67.2049138,ChIJHXX9fwA3sz4RSsjQLAlXGhE,restaurant_images/ChIJHXX9fwA3sz4RSsjQLAlXGhE.jpg
Aviators Lounge,"next to Gatco super market, Freddy's food street, Food Stand 7, next to Gatco super market, Malir Cantonment, Karachi",4.2,21,24.9419865,67.2045271,ChIJAeC46WQ5sz4Rn9Md1BzYnBA,restaurant_images/ChIJAeC46WQ5sz4Rn9Md1BzYnBA.jpg
Redrooster,"Freddys, food street shop No 08A Freddys food street opposite gatco supermart malir cantt, Malir, Cantonment, Karachi",5,1,24.9419118,67.2044637,ChIJeQ14Qqs5sz4Rl11IcdvkSWA,restaurant_images/ChIJeQ14Qqs5sz4Rl11IcdvkSWA.jpg
Salam Sindh Restaurant,"Hajji Hussain jokhio, Market, Memon goth, Karachi",4.7,3,24.9507063,67.2577238,ChIJpwZhKgA3sz4RpDZRAhXnz_0,restaurant_images/ChIJpwZhKgA3sz4RpDZRAhXnz_0.jpg
Sachal sirmast hotel Ayaz sahito,"W6VX+CCF, Karachi",,,24.9435625,67.2485625,ChIJu-yUYYk3sz4RC79mhUOj0Oc,restaurant_images/ChIJu-yUYYk3sz4RC79mhUOj0Oc.jpg
Masha Allah Khyber Hotel,"Na class#1 Deh Tore, Gadap Town, Karachi",3.5,41,24.9768031,67.2602294,ChIJu2_naIs3sz4R-dRTFaduZMs,restaurant_images/ChIJu2_naIs3sz4R-dRTFaduZMs.jpg
CAFE RUMI - Super Highway Karachi - Open 24 hours,"M9, Karachi - Hyderabad Motorway, Karachi",4.7,312,24.9761894,67.2644725,ChIJCWjBt1RJsz4RpHmwj4M9HK4,restaurant_images/ChIJCWjBt1RJsz4RpHmwj4M9HK4.jpg
Sitara Hilal Family Restaurant ?????? ????? ????? ????????,"M9, Malir Cantonment, Karachi",4,300,24.9790202,67.2412433,ChIJLWFwdNdJsz4RLQoixPFs8Js,restaurant_images/ChIJLWFwdNdJsz4RLQoixPFs8Js.jpg
sitara fast food and Chinese food center,"M9, Malir Cantt, Karachi, Sindh",4,103,24.9792395,67.2411205,ChIJJ4oaitNJsz4Rb9gA-NbzU6A,restaurant_images/ChIJJ4oaitNJsz4Rb9gA-NbzU6A.jpg
Rafaqat Ali Jatoi Restaurant,"X7G9+3JH, Al Harmain Complex Gadap Town, Karachi",3.9,64,24.9751824,67.2691066,ChIJQ6N7sh02sz4R7peczSgjwek,restaurant_images/ChIJQ6N7sh02sz4R7peczSgjwek.jpg
Birds Cafe,"W7R6+5MH, Gadap Town, Karachi",4.3,7,24.9404457,67.2617427,ChIJM15bRQA3sz4R07rsgQkzynA,restaurant_images/ChIJM15bRQA3sz4R07rsgQkzynA.jpg
M Sulemen Jokhio Restaurant,"W6QV+CX5, Hashim jokhio.Malir Cantt, Dimloty r Road, Gadap Town, Karachi",5,3,24.9385218,67.2449859,ChIJQR766c43sz4RxORQjchTswQ,restaurant_images/ChIJQR766c43sz4RxORQjchTswQ.jpg
Super Madina Restaurant ??? ????? ????????,"Karachi - Hyderabad Motorway, Gadap Town, Karachi",4.1,906,24.9812844,67.2385686,ChIJ1Vok77JJsz4RZaaj4Zx9FQM,restaurant_images/ChIJ1Vok77JJsz4RZaaj4Zx9FQM.jpg
Pizza Yumms,"Shop No 71?4, Dot Welfare Complex Market, Malir Cantonment, Karachi",3.3,69,24.9596097,67.2251998,ChIJn1YzNYU3sz4RYwboTf1u6u4,restaurant_images/ChIJn1YzNYU3sz4RYwboTf1u6u4.jpg
Quetta Dubai hotel,"X6JP+QG8, near shell Petrol Pump, Gadap Town, Karachi",,,24.9820015,67.2360938,ChIJwz8JXgBJsz4RIsx8tSYKbdE,restaurant_images/ChIJwz8JXgBJsz4RIsx8tSYKbdE.jpg
RH Restaurant,"XRQ8+FJ5, Hub",4.3,8,24.9886259,66.8165959,ChIJNxNrLChtsz4Rf9p_E4_Q5b0,restaurant_images/ChIJNxNrLChtsz4Rf9p_E4_Q5b0.jpg
Raes Hussain Hotel,"2R6W+H35, Hub Chawki - Arabian Sea Road, Hub",3.6,12,25.0113823,66.8452215,ChIJUSdldOBvsz4RRlwynW6Iw-E,restaurant_images/ChIJUSdldOBvsz4RRlwynW6Iw-E.jpg
Famous Food Corner,"Adalat Road, Hub",3.8,15,25.0235503,66.8711903,ChIJr-hJvj9vsz4Rp3JZZhVdinw,restaurant_images/ChIJr-hJvj9vsz4Rp3JZZhVdinw.jpg
??????? ???? ???? ???????? Conference Hotel & Restaurant,"hub River road, Rais Goth Keamari, Karachi",4.2,365,25.0076909,66.8953919,ChIJq09hsOlvsz4RLgSgEQ0Bh-w,restaurant_images/ChIJq09hsOlvsz4RLgSgEQ0Bh-w.jpg
Al-Madina Hotel,"N25, Karachi, Sindh",3.6,77,25.0036503,66.8962046,ChIJ4YCeyANssz4RQ5ckXKmiqQM,restaurant_images/ChIJ4YCeyANssz4RQ5ckXKmiqQM.jpg
BBQ SHINWARI RESTAURANT,"Rais Goth Keamari, Karachi",4.3,1113,25.0110423,66.8912171,ChIJnx0vfWJvsz4RmuWHYrKNI2g,restaurant_images/ChIJnx0vfWJvsz4RmuWHYrKNI2g.jpg
Al Noor Salwa Hotel and Restaurant,"2V2W+JG9, Hub River Road, Rais Goth Keamari, Karachi",4.1,154,25.0015485,66.8963699,ChIJSRzw9QNssz4RoVZPJmtIovA,restaurant_images/ChIJSRzw9QNssz4RoVZPJmtIovA.jpg
New classic restaurant,"BAB E BALOCHISTAN, Hub",,,25.018974,66.8917927,ChIJHUtNYwBvsz4RrqhLK7z4Xmw,restaurant_images/ChIJHUtNYwBvsz4RrqhLK7z4Xmw.jpg
Karachi Biryani center,"XVWX+W9Q, ?? ???? ???, Rais Goth, Keamari, Karachi",5,2,24.9972008,66.8985364,ChIJkX0-DABtsz4RWQqpzbH8SFA,restaurant_images/ChIJkX0-DABtsz4RWQqpzbH8SFA.jpg
Raees Ayaz Hotel,"XVWW+VW6, Hub River Road, Rais Goth Keamari, Karachi",3.6,28,24.9971559,66.8972748,ChIJM0yYNXZtsz4R62RsLNbrazw,restaurant_images/ChIJM0yYNXZtsz4R62RsLNbrazw.jpg
Karachi burger & roll point,Rais Goth,4.3,4,24.997409,66.8954737,ChIJpekh-1Ftsz4RkreQRUbSC1E,restaurant_images/ChIJpekh-1Ftsz4RkreQRUbSC1E.jpg
New Quetta Qalandari Hotel? ??? ????? ?????? ????,"XVWX+884, Unnamed Road, Rais Goth Keamari, Karachi",3.7,67,24.9957511,66.8983188,ChIJtfoyQaFtsz4RQBLorfF5Pnk,restaurant_images/ChIJtfoyQaFtsz4RQBLorfF5Pnk.jpg
Karachi restaurant and bakers,"XVVX+9V4, Hub River Road, Sindh Industrial Trading Estate, Karachi",4.3,27,24.9933755,66.8996952,ChIJ30Y7bQBtsz4RTJ-IN3M_6hM,restaurant_images/ChIJ30Y7bQBtsz4RTJ-IN3M_6hM.jpg
Cafe Muhibbullah???? ???? ????,"near Firdoos Masjid hub, Main Regional Cooperation for Development Highway, Sheikh Muhammad Akram Lasi Colony, Hub",3.5,2,25.0240775,66.8881447,ChIJlSfHnS9vsz4RQVNdS8sk8co,restaurant_images/ChIJlSfHnS9vsz4RQVNdS8sk8co.jpg
Agha Balochistan pakwaan and Biryani Center,Agha Balochistan pakwaan and Biryani Center,4.2,59,25.0241743,66.8881054,ChIJt0F8l-Vvsz4R6h2CpNOjIuM,restaurant_images/ChIJt0F8l-Vvsz4R6h2CpNOjIuM.jpg
Askani hotel. ?????? ????,"XVVX+2X7, Rais Goth Keamari, Rais Goth",4.1,32,24.9925294,66.8999094,ChIJJ_ZpuIttsz4RA8tQ-iEg9DY,restaurant_images/ChIJJ_ZpuIttsz4RA8tQ-iEg9DY.jpg
Al Noor Biryani & Pakwan centre,2VGR+VCH,3.7,10,25.027198,66.8911104,ChIJP8WX7Ntvsz4R2M4oKmYpRiU,restaurant_images/ChIJP8WX7Ntvsz4R2M4oKmYpRiU.jpg
Al Usmania Restaurant,"Plot No. A7, main Regional Cooperation for Development Highway, Hub",3.9,29,25.0252013,66.8876433,ChIJITaWkXdvsz4RYiBNU34AAbg,restaurant_images/ChIJITaWkXdvsz4RYiBNU34AAbg.jpg
??? ????? ???? ????,"2VGP+6X5, Hub",3.9,11,25.0255051,66.8874779,ChIJL6C7u2hvsz4RI1g4i8bPyUI,restaurant_images/ChIJL6C7u2hvsz4RI1g4i8bPyUI.jpg
Super Star Hotel,"near Karachi Bus Stop, Regional Cooperation for Development Highway, Hub",4.7,3,25.0254839,66.8868827,ChIJJ7hyGutvsz4RLGf-kw5TW0I,restaurant_images/ChIJJ7hyGutvsz4RLGf-kw5TW0I.jpg
